2026-04-11T21:38:59 | update=36 | finalize_exact_rate=0.1289 | early_success_discount_rate=0.4863 | finalize_partial_rate=0.1035 | non_finalize_no_credit_rate=0.2812 | avg_rounds=16.510 | avg_verify_tokens=15.770 | any_exact_rate=0.6152 | reward_base_mean=0.3317 | token_penalty_mean=0.0198 | rounds_penalty_mean=0.0083 | reward_final_mean=0.2270 | entropy=3.0438 | clipfrac=0.0194 | policy_loss=-0.2660 | value_loss=0.0863 | explained_var=0.1522 | t_update=123.840s
2026-04-11T21:41:01 | update=37 | finalize_exact_rate=0.1172 | early_success_discount_rate=0.5000 | finalize_partial_rate=0.1211 | non_finalize_no_credit_rate=0.2617 | avg_rounds=16.395 | avg_verify_tokens=15.658 | any_exact_rate=0.6172 | reward_base_mean=0.3284 | token_penalty_mean=0.0196 | rounds_penalty_mean=0.0082 | reward_final_mean=0.2244 | entropy=3.1218 | clipfrac=0.0298 | policy_loss=-0.1799 | value_loss=0.0773 | explained_var=0.2539 | t_update=121.413s
2026-04-11T21:43:08 | update=38 | finalize_exact_rate=0.0879 | early_success_discount_rate=0.5898 | finalize_partial_rate=0.1094 | non_finalize_no_credit_rate=0.2129 | avg_rounds=16.242 | avg_verify_tokens=15.463 | any_exact_rate=0.6777 | reward_base_mean=0.3341 | token_penalty_mean=0.0207 | rounds_penalty_mean=0.0081 | reward_final_mean=0.2250 | entropy=3.5123 | clipfrac=0.1635 | policy_loss=-0.2057 | value_loss=0.0653 | explained_var=0.2435 | t_update=127.495s
2026-04-11T21:45:09 | update=39 | finalize_exact_rate=0.1191 | early_success_discount_rate=0.4180 | finalize_partial_rate=0.1172 | non_finalize_no_credit_rate=0.3457 | avg_rounds=15.213 | avg_verify_tokens=14.459 | any_exact_rate=0.5371 | reward_base_mean=0.2914 | token_penalty_mean=0.0197 | rounds_penalty_mean=0.0076 | reward_final_mean=0.1878 | entropy=3.5478 | clipfrac=0.0936 | policy_loss=-0.0936 | value_loss=0.0847 | explained_var=0.1214 | t_update=121.142s
2026-04-11T21:47:07 | update=40 | finalize_exact_rate=0.2070 | early_success_discount_rate=0.4434 | finalize_partial_rate=0.1602 | non_finalize_no_credit_rate=0.1895 | avg_rounds=11.027 | avg_verify_tokens=10.408 | any_exact_rate=0.6504 | reward_base_mean=0.3943 | token_penalty_mean=0.0164 | rounds_penalty_mean=0.0055 | reward_final_mean=0.3092 | entropy=3.3239 | clipfrac=0.0113 | policy_loss=-0.0687 | value_loss=0.1252 | explained_var=0.1903 | t_update=117.833s
2026-04-11T21:49:15 | update=41 | finalize_exact_rate=0.0996 | early_success_discount_rate=0.5098 | finalize_partial_rate=0.1230 | non_finalize_no_credit_rate=0.2676 | avg_rounds=13.543 | avg_verify_tokens=12.791 | any_exact_rate=0.6094 | reward_base_mean=0.3125 | token_penalty_mean=0.0200 | rounds_penalty_mean=0.0068 | reward_final_mean=0.2079 | entropy=3.1754 | clipfrac=0.0557 | policy_loss=-0.0091 | value_loss=0.0702 | explained_var=0.2369 | t_update=127.423s
2026-04-11T21:51:14 | update=42 | finalize_exact_rate=0.1309 | early_success_discount_rate=0.4492 | finalize_partial_rate=0.2207 | non_finalize_no_credit_rate=0.1992 | avg_rounds=10.135 | avg_verify_tokens=9.496 | any_exact_rate=0.5801 | reward_base_mean=0.3252 | token_penalty_mean=0.0169 | rounds_penalty_mean=0.0051 | reward_final_mean=0.2384 | entropy=3.2049 | clipfrac=0.0246 | policy_loss=0.0424 | value_loss=0.0940 | explained_var=0.0248 | t_update=119.333s
2026-04-11T21:53:09 | update=43 | finalize_exact_rate=0.1660 | early_success_discount_rate=0.4004 | finalize_partial_rate=0.1855 | non_finalize_no_credit_rate=0.2480 | avg_rounds=10.084 | avg_verify_tokens=9.447 | any_exact_rate=0.5664 | reward_base_mean=0.3337 | token_penalty_mean=0.0168 | rounds_penalty_mean=0.0050 | reward_final_mean=0.2470 | entropy=3.2136 | clipfrac=0.0376 | policy_loss=0.0058 | value_loss=0.1073 | explained_var=0.2681 | t_update=115.250s
2026-04-11T21:55:06 | update=44 | finalize_exact_rate=0.2578 | early_success_discount_rate=0.3906 | finalize_partial_rate=0.1328 | non_finalize_no_credit_rate=0.2188 | avg_rounds=8.115 | avg_verify_tokens=7.529 | any_exact_rate=0.6484 | reward_base_mean=0.4213 | token_penalty_mean=0.0156 | rounds_penalty_mean=0.0041 | reward_final_mean=0.3413 | entropy=3.1501 | clipfrac=0.0609 | policy_loss=-0.3216 | value_loss=0.1110 | explained_var=0.2620 | t_update=116.756s
2026-04-11T21:57:15 | update=45 | finalize_exact_rate=0.1328 | early_success_discount_rate=0.3066 | finalize_partial_rate=0.1426 | non_finalize_no_credit_rate=0.4180 | avg_rounds=9.664 | avg_verify_tokens=8.957 | any_exact_rate=0.4395 | reward_base_mean=0.2646 | token_penalty_mean=0.0187 | rounds_penalty_mean=0.0048 | reward_final_mean=0.1686 | entropy=3.0186 | clipfrac=0.0679 | policy_loss=-0.1110 | value_loss=0.0812 | explained_var=0.1818 | t_update=129.383s
2026-04-11T21:59:16 | update=46 | finalize_exact_rate=0.2090 | early_success_discount_rate=0.2832 | finalize_partial_rate=0.2246 | non_finalize_no_credit_rate=0.2832 | avg_rounds=5.949 | avg_verify_tokens=5.393 | any_exact_rate=0.4922 | reward_base_mean=0.3341 | token_penalty_mean=0.0148 | rounds_penalty_mean=0.0030 | reward_final_mean=0.2597 | entropy=3.1441 | clipfrac=0.0762 | policy_loss=-0.0764 | value_loss=0.1186 | explained_var=0.0356 | t_update=120.234s
2026-04-11T22:01:28 | update=47 | finalize_exact_rate=0.1348 | early_success_discount_rate=0.4062 | finalize_partial_rate=0.1582 | non_finalize_no_credit_rate=0.3008 | avg_rounds=7.014 | avg_verify_tokens=6.309 | any_exact_rate=0.5410 | reward_base_mean=0.3043 | token_penalty_mean=0.0183 | rounds_penalty_mean=0.0035 | reward_final_mean=0.2118 | entropy=2.8321 | clipfrac=0.0551 | policy_loss=-0.0613 | value_loss=0.0842 | explained_var=0.0318 | t_update=132.801s
2026-04-11T22:03:25 | update=48 | finalize_exact_rate=0.2266 | early_success_discount_rate=0.2539 | finalize_partial_rate=0.2520 | non_finalize_no_credit_rate=0.2676 | avg_rounds=4.479 | avg_verify_tokens=3.961 | any_exact_rate=0.4805 | reward_base_mean=0.3448 | token_penalty_mean=0.0136 | rounds_penalty_mean=0.0022 | reward_final_mean=0.2769 | entropy=3.0435 | clipfrac=0.0230 | policy_loss=-0.0081 | value_loss=0.1144 | explained_var=0.0962 | t_update=116.417s
2026-04-11T22:05:18 | update=49 | finalize_exact_rate=0.1973 | early_success_discount_rate=0.2441 | finalize_partial_rate=0.2539 | non_finalize_no_credit_rate=0.3047 | avg_rounds=4.498 | avg_verify_tokens=3.953 | any_exact_rate=0.4414 | reward_base_mean=0.3130 | token_penalty_mean=0.0144 | rounds_penalty_mean=0.0022 | reward_final_mean=0.2415 | entropy=2.9478 | clipfrac=0.0375 | policy_loss=-0.0708 | value_loss=0.1067 | explained_var=0.1691 | t_update=113.211s
2026-04-11T22:07:25 | update=50 | finalize_exact_rate=0.1504 | early_success_discount_rate=0.2852 | finalize_partial_rate=0.2500 | non_finalize_no_credit_rate=0.3145 | avg_rounds=4.207 | avg_verify_tokens=3.623 | any_exact_rate=0.4355 | reward_base_mean=0.2854 | token_penalty_mean=0.0155 | rounds_penalty_mean=0.0021 | reward_final_mean=0.2087 | entropy=2.8217 | clipfrac=0.0154 | policy_loss=0.0711 | value_loss=0.0889 | explained_var=0.1090 | t_update=126.608s
2026-04-11T22:09:26 | update=51 | finalize_exact_rate=0.1719 | early_success_discount_rate=0.2539 | finalize_partial_rate=0.2734 | non_finalize_no_credit_rate=0.3008 | avg_rounds=3.912 | avg_verify_tokens=3.365 | any_exact_rate=0.4258 | reward_base_mean=0.2880 | token_penalty_mean=0.0145 | rounds_penalty_mean=0.0020 | reward_final_mean=0.2165 | entropy=2.8833 | clipfrac=0.0174 | policy_loss=0.1058 | value_loss=0.1247 | explained_var=0.0131 | t_update=111.970s
2026-04-11T22:11:32 | update=52 | finalize_exact_rate=0.1504 | early_success_discount_rate=0.3301 | finalize_partial_rate=0.1816 | non_finalize_no_credit_rate=0.3379 | avg_rounds=4.188 | avg_verify_tokens=3.523 | any_exact_rate=0.4805 | reward_base_mean=0.2932 | token_penalty_mean=0.0174 | rounds_penalty_mean=0.0021 | reward_final_mean=0.2070 | entropy=2.7004 | clipfrac=0.0359 | policy_loss=-0.0616 | value_loss=0.0900 | explained_var=0.1883 | t_update=125.976s
2026-04-11T22:13:27 | update=53 | finalize_exact_rate=0.2188 | early_success_discount_rate=0.1816 | finalize_partial_rate=0.2305 | non_finalize_no_credit_rate=0.3691 | avg_rounds=3.389 | avg_verify_tokens=2.840 | any_exact_rate=0.4004 | reward_base_mean=0.3045 | token_penalty_mean=0.0145 | rounds_penalty_mean=0.0017 | reward_final_mean=0.2332 | entropy=2.8589 | clipfrac=0.0196 | policy_loss=-0.0200 | value_loss=0.1089 | explained_var=0.3131 | t_update=114.530s
2026-04-11T22:15:31 | update=54 | finalize_exact_rate=0.1504 | early_success_discount_rate=0.2402 | finalize_partial_rate=0.2051 | non_finalize_no_credit_rate=0.4043 | avg_rounds=3.943 | avg_verify_tokens=3.305 | any_exact_rate=0.3906 | reward_base_mean=0.2561 | token_penalty_mean=0.0168 | rounds_penalty_mean=0.0020 | reward_final_mean=0.1729 | entropy=2.9238 | clipfrac=0.0826 | policy_loss=-0.0515 | value_loss=0.1050 | explained_var=-0.0196 | t_update=124.464s
2026-04-11T22:17:24 | update=55 | finalize_exact_rate=0.1641 | early_success_discount_rate=0.1934 | finalize_partial_rate=0.3066 | non_finalize_no_credit_rate=0.3359 | avg_rounds=3.430 | avg_verify_tokens=2.918 | any_exact_rate=0.3574 | reward_base_mean=0.2585 | token_penalty_mean=0.0139 | rounds_penalty_mean=0.0017 | reward_final_mean=0.1916 | entropy=3.0977 | clipfrac=0.0315 | policy_loss=-0.0014 | value_loss=0.0992 | explained_var=0.1720 | t_update=112.657s
